State,City,Operator,Header,Address,lat,lng,Link
California,Santa Clara,Digital Realty,2045 & 2055 LaFayette St (SJC17),"2055 LaFayette Street, Santa Clara, CA 95050",37.3620942,-121.9469555,/usa/california/santa-clara/2045-2055-lafayette-street/
California,Santa Clara,NTT Global Data Centers,NTT Silicon Valley SV1,"1160 Walsh Avenue, Santa Clara, CA 95050",37.3695122,-121.9550245,/usa/california/santa-clara/ntt-silicon-valley-sv1/
California,Santa Clara,EdgeConneX,EdgeConneX Santa Clara-EDCSVC02,"1700 Richard Avenue, Santa Clara, CA 95050",37.36437,-121.9588647,/usa/california/santa-clara/svcolo-santa-clara/
California,Santa Clara,CyrusOne Data Centers,CyrusOne SCV1 - Santa Clara,"2600 De La Cruz Blvd., Santa Clara, CA 95050",37.3680878,-121.9425115,/usa/california/santa-clara/cyrusone-scv1/
California,Santa Clara,Evocative Data Centers,Evocative SJC11,"2151 Mission College Blvd, Santa Clara, CA 95054",37.3894951,-121.9621243,/usa/california/santa-clara/internap-santa-clara/
California,Santa Clara,Equinix,Equinix SV2,"1350 Duane Ave, Santa Clara, CA 95054",37.3781646,-121.9549689,/usa/california/santa-clara/equinix-santa-clara/
California,Santa Clara,Equinix,Equinix SV4,"255 Caspian Drive, Sunnyvale, CA 94089",37.4145265,-122.0146732,/usa/california/santa-clara/equinix-sunnyvale/
California,Santa Clara,Deft,Deft Silicon Valley,"2820 Northwestern Pkwy, Santa Clara, CA 95051",37.3724282,-121.9736174,/usa/california/santa-clara/deft-silicon-valley/
California,Santa Clara,STACK INFRASTRUCTURE,STACK Infrastructure SVY02A,"1200 Memorex Dr, Santa Clara, CA 95050",37.3614358,-121.9530432,/usa/california/santa-clara/stack-infrastructure-svy02a/
California,Santa Clara,DataBank,DataBank SFO1 - Silicon Valley,"5101 Lafayette Street, Santa Clara, CA 95054",37.4072025,-121.9661074,/usa/california/santa-clara/databank-sfo1/
California,Santa Clara,Centersquare,Centersquare - Silicon Valley SFO2-A,"4700 Old Ironsides Dr, Santa Clara, CA 95054",37.3985804,-121.9809023,/usa/california/santa-clara/cyxtera-sfo2a/
California,Santa Clara,Centersquare,Centersquare - Silicon Valley SFO1-A,"2401 Walsh Ave., Santa Clara, CA 95051",37.3715674,-121.9698841,/usa/california/santa-clara/cyxtera-sfo1a/
California,Santa Clara,Prime Data Centers,Prime Santa Clara 1,"1111 Comstock St, Santa Clara, CA 95054",37.3749112,-121.9532543,/usa/california/santa-clara/prime-santa-clara-1/
California,Santa Clara,CoreSite,CoreSite Santa Clara (SV3),"2901 Coronado Drive, Santa Clara, CA 95054",37.3751356,-121.9717501,/usa/california/santa-clara/coresite-sv3/
California,Santa Clara,EdgeCore,EdgeCore Silicon Valley Campus,"2201 Laurelwood Rd, Santa Clara, CA 95054",37.3846916,-121.9649188,/usa/california/santa-clara/silicon-valley-campus/
California,Santa Clara,CoreSite,CoreSite Silicon Valley (SV9),"2905 Stender Way, Santa Clara, CA 95054",37.375177,-121.9696175,/usa/california/santa-clara/coresite-silicon-valley-sv9/
California,Santa Clara,Prime Data Centers,Prime Santa Clara 3,"2215 Martin Ave, Santa Clara, CA 95050",37.3670384,-121.9628064,/usa/california/santa-clara/prime-santa-clara-3/
California,Santa Clara,Prime Data Centers,Prime Santa Clara 2,"1231 Comstock St, Santa Clara, CA 95054",37.3749613,-121.9548655,/usa/california/santa-clara/prime-santa-clara-2/
California,Santa Clara,Evocative Data Centers,Evocative SJC3,"3080 Raymond Street, Santa Clara, CA 95054",37.3780215,-121.9541546,/usa/california/santa-clara/wave-hosting/
California,Santa Clara,Evocative Data Centers,Evocative SJC14,"1525 Comstock Street, Santa Clara, CA 95054",37.3749408,-121.955932,/usa/california/santa-clara/evocative-sjc14/
California,Santa Clara,CoreSite,CoreSite Santa Clara (SV8),"3035 Stender Way, Santa Clara, CA 95054",37.3771996,-121.9717215,/usa/california/santa-clara/coresite-santa-clara-sv8/
California,Santa Clara,Equinix,Equinix SV17,"3030 Corvin Drive, Santa Clara, CA 95051",37.3765079,-121.9886321,/usa/california/santa-clara/equinix-sv17/
California,Santa Clara,Centersquare,Centersquare - Silicon Valley SFO2-B,"4650 Old Ironsides Dr, Santa Clara, CA 95054",37.3975726,-121.9812577,/usa/california/santa-clara/cyxtera-sfo2b/
California,Santa Clara,Centersquare,Centersquare - Silicon Valley SFO1-B,"2403 Walsh Ave., Santa Clara, CA 95051",37.3703658,-121.9698841,/usa/california/santa-clara/cyxtera-sfo1b/
California,Santa Clara,CoreSite,CoreSite Santa Clara (SV4),"2972 Stender Way, Santa Clara, CA 95054",37.3762075,-121.9706838,/usa/california/santa-clara/coresite-sv4/
California,Santa Clara,Equinix,Equinix SV6,"444 Toyama Drive, Sunnyvale, CA 94089",37.3996139,-122.0145533,/usa/california/santa-clara/switchdata-sunnyvale/
California,Santa Clara,CoreSite,CoreSite Santa Clara (SV7),"3020 Coronado Drive, Santa Clara, CA 95054",37.3764727,-121.9728709,/usa/california/santa-clara/coresite-santa-clara-sv7/
California,Santa Clara,Equinix,Equinix SV16,"3000 Corvin Drive, Santa Clara, CA 95051",37.3763211,-121.9884071,/usa/california/santa-clara/equinix-sv16/
California,Santa Clara,Equinix,Equinix SV15,"2970 Corvin Drive, Santa Clara, CA 95051",37.375705,-121.988525,/usa/california/santa-clara/equinix-sv15/
California,Santa Clara,Equinix,Equinix SV14,"2960 Corvin Drive, Santa Clara, CA 95051",37.3749528,-121.9888098,/usa/california/santa-clara/equinix-sv14/
California,Santa Clara,OpenColo,OpenColo - SC1,"3223 Kenneth Street, Santa Clara, CA 95054",37.3788879,-121.9560323,/usa/california/santa-clara/sc1/
California,Santa Clara,Equinix,Equinix NAP West,"3030 Corvin Dr, Santa Clara, CA 95051",37.3765079,-121.9886321,/usa/california/santa-clara/nap-west/
California,Santa Clara,Colovore,Colovore,"1101 Space Park Dr, Santa Clara, CA 95054",37.3766977,-121.953088,/usa/california/santa-clara/colovore/
California,Santa Clara,Lumen,Lumen Santa Clara 1,"3045 Raymond Street, Santa Clara, CA 95054",37.3770186,-121.9520215,/usa/california/santa-clara/level3-santa-clara1/
California,Santa Clara,SoftLayer,SoftLayer - SJC01,"3105 Alfred St, Santa Clara, CA 95054",37.3784193,-121.9581423,/usa/california/santa-clara/softlayer-sjc011/
California,Santa Clara,Tata Communications,Tata Communications Santa Clara,"1100 Space Park, Santa Clara, CA 95054",37.3756896,-121.9534435,/usa/california/santa-clara/tata-santa-clara/
California,Irvine,DataBank,DataBank SNA1 - Irvine,"17222 Von Karman Avenue, Irvine, CA 92614",33.6904602,-117.8406041,/usa/california/irvine/latisys-irvine/
California,Irvine,DataBank,DataBank SNA2 - Irvine,"17400 Von Karman Avenue, Irvine, CA 92614",33.687889,-117.842321,/usa/california/irvine/databank-sna2/
California,Irvine,Centersquare,Centersquare - Los Angeles LAX3,"17836 Gillette Ave., Irvine, CA 92614",33.6873393,-117.8487271,/usa/california/irvine/cyxtera-lax3/
California,Irvine,Millennium Systems,Millennium Systems Inc,"580 Wald, Irvine, CA 92618",33.6319054,-117.7342483,/usa/california/irvine/millennium-systems/
California,Irvine,Aecero,Aecero,"91 freeway, Anaheim, CA 92801",33.8540885,-117.9571695,/usa/california/irvine/streaming-media-hosting/
California,Irvine,SMS Datacenter,SMS Datacenter,"2525 Main Street, Irvine, CA 92614",33.6832441,-117.8440141,/usa/california/irvine/grupo-sms/
California,Irvine,Lumen,Lumen Anaheim 1,"2461 W. La Palma Avenue, Anaheim, CA 92801",33.848538,-117.9709649,/usa/california/irvine/level3-anaheim1/
California,Irvine,"Cogent Communications, Inc.",Cogent Orange County,"300 S Harbor Blvd., Anaheim, CA 92805",33.8316095,-117.9182179,/usa/california/irvine/cogent-anaheim/
California,Irvine,Telekenex Inc.,Orange County Internet Exchange,"2001 E. Dyer Rd, Santa Ana, CA 92705",33.7083932,-117.843924,/usa/california/irvine/orange-county-internet-exchange/
California,Irvine,"Alchemy Communications, Inc.",Alchemy.net,"2460 Main St, Irvine, CA 92614",33.682639,-117.8450466,/usa/california/irvine/alchemynet/
California,Irvine,tw telecom,tw telecom Orange County,"7 Mason, Irvine, CA 92618",33.6441226,-117.7219873,/usa/california/irvine/twtc-orange-county/
California,Irvine,HOSTING,HOSTING - Irvine,"16842 Von Karman Ave, Irvine, CA 92606",33.6943002,-117.8359967,/usa/california/irvine/hosting-irvine/
California,Sacramento,NTT Global Data Centers,NTT Sacramento CA1,"1200 Striker Avenue, Sacramento, CA 95834",38.6504135,-121.4893549,/usa/california/sacramento/ntt-sacramento-ca1/
California,Sacramento,NTT Global Data Centers,NTT Sacramento CA3,"1625 West National Drive, Sacramento, CA 95834",38.6443873,-121.4986413,/usa/california/sacramento/ntt-sacramento-ca3/
California,Sacramento,NTT Global Data Centers,NTT Sacramento CA2,"1312 Striker Avenue, Sacramento, CA 95834",38.6502589,-121.4918536,/usa/california/sacramento/ntt-sacramento-ca2/
California,Sacramento,EdgeConneX,EdgeConneX Sacramento - EDCSAC01,"10980 Gold Center Dr, Rancho Cordova, CA 95670",38.5922453,-121.2774788,/usa/california/sacramento/edcsac01/
California,Sacramento,Prime Data Centers,Prime Sacramento Building One,"2407 AK Street, McClellan Park, CA 95652",38.643148,-121.407521,/usa/california/sacramento/prime-building-one/
California,Sacramento,QTS Data Centers,QTS Sacramento,"1100 North Market Blvd, Sacramento, CA 95834",38.6464053,-121.4863313,/usa/california/sacramento/herakles-data/
California,Sacramento,365 Data Centers,365 Data Centers - SungardAS Rancho Cordova,", Sun Center Dr, CA 11085",38.5953968,-121.2729046,/usa/california/sacramento/sungard-sacramento/
California,Sacramento,Quest,Quest McClellan BRC,"4235 Forcum Ave, Sacramento, CA 95652",38.6448217,-121.406831,/usa/california/sacramento/mcclellan-brc/
California,Sacramento,Quest,Quest Roseville HABC,"9000 Foothills Blvd, Roseville, CA 95765",38.7909551,-121.3175455,/usa/california/sacramento/quest-roseville-sdc/
California,Sacramento,Conscious Capital Data Center,Conscious Data Centers,"3141 Data Dr, Rancho Cordova, CA 95670",38.5870063,-121.2821431,/usa/california/sacramento/conscious-data-centers/
California,Sacramento,Lumen,Lumen Sacramento 1,"1075 Triangle Court, West Sacramento, CA 95691",38.5869154,-121.5306666,/usa/california/sacramento/lumen-sacramento-1/
California,Sacramento,Prime Data Centers,Prime Data Centers - Sacramento,"3140 Peacekeeper Way, McClellan Park, CA 95652",38.6605739,-121.389137,/usa/california/sacramento/prime-sacramento/
California,Sacramento,GroupOne,Prime Data Centers,"2407 AK St, McClellan, CA 95652",38.643148,-121.407521,/usa/california/sacramento/prime-data-centers/
California,Sacramento,Lumen,Lumen Sacramento 2,"1005 North B Street, Sacramento, CA 95814",38.5916646,-121.4880162,/usa/california/sacramento/level3-sacramento2/
California,Sacramento,"iStreet Solutions, LLC",iStreet Solutions,"1075 Triangle Ct., West Sacramento, CA 95605",38.5869154,-121.5306666,/usa/california/sacramento/istreet-solutions/
California,Sacramento,Datacate Inc.,Datacate Inc.,"2999 Gold Canal Dr., Rancho Cordova, CA 95670",38.5944394,-121.2681625,/usa/california/sacramento/datacate/
California,Sacramento,DataNOC.com,DataNOC.com,"10321 Placer Lane, Sacramento, CA 95827",38.5764288,-121.3072022,/usa/california/sacramento/datanoccom/
California,Sacramento,Gold Data Centers,Gold Data Centers,"1 block from 5 other data centers, Rancho Cordova, CA 95670",38.5961116,-121.2969674,/usa/california/sacramento/gold-data-centers/
California,Tustin,IC,IC2NET Tustin Data Center,"2 Holdings, Inc., Myford Rd, CA 14351",36.778261,-119.4179324,/usa/california/tustin/ic2net-tustin-data-center/
California,Tustin,Lumen,Lumen Tustin,"14452 Franklin Avenue, Tustin, CA 92780",33.7167485,-117.8057164,/usa/california/tustin/level3-tustin/
California,Mountain View,Layer,Layer42 Mountain View,"42 Networks1555 Plymouth St, Mountain View, CA 94043",37.4168621,-122.0853682,/usa/california/mountain-view/layer42-networks/
California,San Luis Obispo,H5 Data Centers,H5 Data Centers San Luis Obispo,"5 Data Centers3610 Sacramento Dr., San Luis Obispo, CA 93401",35.2569287,-120.6442814,/usa/california/san-luis-obispo/h5-san-luis-obispo/
California,San Luis Obispo,Lumen,Lumen San Luis Obispo 1,"775 Capitolio Way, San Luis Obispo, CA 93401",35.2565599,-120.6450195,/usa/california/san-luis-obispo/level3-san-luis-obispo1/
California,San Luis Obispo,Lumen,Lumen San Luis Obispo 2,"254 Granada Drive, San Luis Obispo, CA 93401",35.2517137,-120.6675091,/usa/california/san-luis-obispo/level3-san-luis-obispo2/
California,San Luis Obispo,Digital West Networks,SBP1,"3620 Sacramento Dr, San Luis Obispo, CA 93401",35.2553941,-120.6414263,/usa/california/san-luis-obispo/sbp1/
California,San Luis Obispo,tw telecom,tw telecom San Luis Obispo,"3050 Broad St, San Luis Obispo, CA 93401",35.2621358,-120.6497393,/usa/california/san-luis-obispo/twtc-san-luis-obispo/
California,Modesto,"Ayera Technologies, Inc.",Modesto City Tower,"801 Tenth Street, Modesto, CA 95354",37.6385331,-120.9984951,/usa/california/modesto/ayera-city-tower/
California,Modesto,Lumen,Lumen Modesto,"1224 13th Street, Modesto, CA 95354",37.6453524,-121.000235,/usa/california/modesto/level3-modesto/
California,Fresno,Microsoft,Microsoft Fresno,"Fresno, CA 93740",36.8129075,-119.7469472,/usa/california/fresno/microsoft-fresno/
California,Fresno,unWired Broadband,Unwired FAT1,"414 Bedford, Fresno, CA 93711",36.8464008,-119.7994141,/usa/california/fresno/unwired-fat1/
California,Fresno,Lumen,Lumen Fresno 1,"305 W. Napa Ave, Fresno, CA 93706",36.7467921,-119.8152548,/usa/california/fresno/level3-fresno1/
California,Fresno,Lumen,Lumen Fresno 2,"7576 N Del Mar Ave, Fresno, CA 93711",36.8480552,-119.7953622,/usa/california/fresno/twtc-fresno/
California,Riverside,AISO.Net,AISO Solar Powered Data Center,"25655 Louisa Lane, Romoland, CA 92585",33.7481894,-117.1522441,/usa/california/riverside/aisonet/
California,Riverside,Lumen,Lumen Riverside 1,"1550 Malborough Avenue, Riverside, CA 92507",33.9970355,-117.3456799,/usa/california/riverside/level3-riverside1/
California,Riverside,"MarquisNetTM, LLC.",MarquisNet Riverside Data Center,"1960 Chicago Ave, Riverside, CA 92507",33.9932775,-117.3468356,/usa/california/riverside/marquisnet-riverside/
California,Santa Ana,XO Communications,XO Santa Ana,"1928 E. Deere Ave, Santa Ana, CA 92705",33.7040892,-117.8485764,/usa/california/santa-ana/xo-santa-ana/
California,El Segundo,Digital Realty,200 North Nash Street (LAX11),"200 North Nash Street, El Segundo, CA 90245",33.9177653,-118.3862706,/usa/california/el-segundo/200-north-nash-street/
California,El Segundo,Equinix,Equinix LA4,"445 N Douglas St, El Segundo, CA 90245",33.9216329,-118.3840239,/usa/california/el-segundo/equinix-el-segundo/
California,El Segundo,Evocative Data Centers,Evocative LAX10,"2260 E El Segundo Blvd, El Segundo, CA 90245",33.9156634,-118.38472,/usa/california/el-segundo/evocative-lax10/
California,Oakland,Digital Realty,720 2nd Street (OAK10),"720 2nd street, Oakland, CA 94607",37.7989814,-122.2824907,/usa/california/oakland/720-2nd-st/
California,Oakland,"Cogent Communications, Inc.",Cogent Oakland,"1624 Franklin Street, Oakland, CA 94612",37.8057543,-122.2682023,/usa/california/oakland/cogent-oakland/
California,Emeryville,Lumen,Lumen Oakland,"1313 53rd Street, Emeryville, CA 94608",37.8359679,-122.2868755,/usa/california/emeryville/level3-oakland/
California,Emeryville,Lumen,Lumen Emeryville 1,"5000 Hollis Street, Emeryville, CA 94608",37.8352695,-122.2868548,/usa/california/emeryville/level3-5000-hollis/
California,Rohnert Park,Sonoma Mountain Datacenter,Sonoma Mountain Data Center,"1400 Valley House Dr., Rohnert Park, CA 94928",38.3226579,-122.6805427,/usa/california/rohnert-park/sonoma-mountain-village/
California,Rohnert Park,Sonoma Mountain Datacenter,Sonoma Mountain Datacenter,"1300 Valley House Drive, Rohnert park, CA 94928",38.3235072,-122.6816019,/usa/california/rohnert-park/sonoma-mountain-datacenter/
California,Goleta,Impulse Advanced Communications,Goleta,"81 David Love Place, Goleta, CA 93117",34.4363494,-119.8397063,/usa/california/goleta/goleta/
California,Newport Beach,RCG International,Orange County Managed Colo,"4570 Campus Dr., Newport Beach, CA 92660",33.6705729,-117.8660786,/usa/california/newport-beach/orange-county-managed-colo/
California,Santa Cruz,Got.Net,Got.Net,"303 Potrero St., Santa Cruz, CA 95060",36.9814559,-122.0305423,/usa/california/santa-cruz/gotnet/
California,Inland Empire,One Data Center America,Ontario Datacenter,"350 S. Milliken Ave, Ontario, CA 91761",34.0600403,-117.559739,/usa/california/inland-empire/ontario-datacenter/
California,Inland Empire,tw telecom,tw telecom Ontario,"780 S Milliken Ave, Ontario, CA 91761",34.0569042,-117.5588332,/usa/california/inland-empire/twtc-ontario/
California,Inland Empire,tw telecom,tw telecom Riverside,"1110 Palmyrita Ave, Riverside, CA 92507",34.0038685,-117.3361952,/usa/california/inland-empire/twtc-riverside/
California,Santa Barbara,Lumen,Lumen Santa Barbara,"122 Helena Ave, Santa Barbara, CA 92101",34.414473,-119.6901621,/usa/california/santa-barbara/level3-santa-barbara/
California,Santa Barbara,Impulse Advanced Communications,Santa Barbara,"104 West Anapamu Street, Santa Barbara, CA 93101",34.4223556,-119.7062693,/usa/california/santa-barbara/santa-barbara/
California,Santa Barbara,tw telecom,tw telecom Santa Barbara,"5383 Hollister Ave, Goleta, CA 93111",34.4339504,-119.8116273,/usa/california/santa-barbara/twtc-santa-barbara/
California,Bakersfield,Lumen,Lumen Bakersfield 2,"1430 Truxtun Ave, Bakersfield, CA 93301",35.373728,-119.017792,/usa/california/bakersfield/twtc-bakersfield/
